County,Meridian,Section,Township,Range,Legal Description,Legal Description Short,Surface Acres,Land Class Description,PLSSID,FRSTDIVID,SECDIVID,STATEABBR,PRINMERCD,PRINMER,TWNSHPNO,TWNSHPFRAC,TWNSHPDIR,RANGENO,RANGEFRAC,RANGEDIR,TWNSHPDPCD,STEWARD,TWNSHPLAB,FRSTDIVTYP,FRSTDIVTXT,FRSTDIVNO,FRSTDIVDUP,FRSTDIVLAB,SECDIVTYP,SECDIVTXT,SECDIVNO,SECDIVLAB,QSEC,QQSEC,GOVLOT,RECRDAREATX,RECRDAREANO,GISACRE,REVISEDDATE,GlobalID,OBJECTID,Shape.STArea(),Shape.STLength(),SECDIVNOTE
Harding,7,1,017N,02E,"Lots 1,2,3,4, S2N2, S2",SENE,628.62,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN010,SD070170N0020E0SN010ASENE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,01,0,01,A,Aliquot Part,SENE,SENE,NE,SENE,,40 Acres,40.0,39.91731297,1318550400000,{21342120-CEC0-4975-8493-554E371409C9},675528,327527.84595436,2289.215235471684,
Harding,7,1,017N,02E,"Lots 1,2,3,4, S2N2, S2",NESE,628.62,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN010,SD070170N0020E0SN010ANESE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,01,0,01,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,39.88950673,1318550400000,{F67C0237-C9A6-43F4-8519-57D67491B09D},675552,327257.760207105,2288.2705681256584,
Harding,7,1,017N,02E,"Lots 1,2,3,4, S2N2, S2",SESE,628.62,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN010,SD070170N0020E0SN010ASESE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,01,0,01,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,39.8864328,1318550400000,{D99B2E75-D320-4A9E-A2AC-2031088CE15D},675576,327190.70576688,2288.036348726684,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",L1,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020L1,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,L,Government Lot,1,L 1,NE,NENE,L1,39.87 Acres,39.87,39.85828083,1318550400000,{DEBC2892-E16E-4412-961D-C4FF13A69DDC},675504,327075.479398715,2287.622662747016,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",SENE,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020ASENE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,A,Aliquot Part,SENE,SENE,NE,SENE,,40 Acres,40.0,39.99633973,1318550400000,{36ABCE51-DACA-4EBA-A35C-8F6922E5A0C2},675524,328166.43663637,2291.43967973341,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",NESE,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020ANESE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,39.97488876,1318550400000,{5A1E35B5-8CE9-473F-AA37-6426EEB30B99},675548,327948.4638363,2290.6786426302506,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",SESE,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020ASESE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,39.95045749,1318550400000,{299900CD-5F12-4AFA-9239-612B4927BB87},675574,327706.1167913,2289.833781096691,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",L4,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020L4,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,L,Government Lot,4,L 4,NW,NWNW,L4,40.08 Acres,40.08,40.0398413,1318550400000,{8C22AEF4-5847-4A5C-BDB5-294EA9A024B4},675507,328557.74364972,2292.8155723342857,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",SWNW,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020ASWNW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,A,Aliquot Part,SWNW,SWNW,NW,SWNW,,40 Acres,40.0,39.93688727,1318550400000,{0F053A79-A13A-4756-A184-B6934ABD92D5},675532,327670.997445775,2289.7120358714906,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",NWSW,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020ANWSW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,39.90237499,1318550400000,{836DB1C2-27B4-431D-A161-4D95B0D31535},675555,327345.9516687,2288.574250896309,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",SWSW,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020ASWSW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,39.90930156,1318550400000,{B8C43B14-5B68-4017-8497-A9F3A509C260},675579,327360.903538055,2288.626030462123,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",L3,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020L3,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,L,Government Lot,3,L 3,NW,NENW,L3,40.01 Acres,40.01,39.97315235,1318550400000,{9FA0B488-FB27-47E5-B2EE-9CC2E3C949DD},675506,328013.02307939,2290.907217735704,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",SENW,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020ASENW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,A,Aliquot Part,SENW,SENW,NW,SENW,,40 Acres,40.0,39.93962297,1318550400000,{75A68DFF-3BA7-4B10-B995-3A13607450C2},675530,327695.95348636,2289.7993922028104,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",NESW,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020ANESW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,39.91194252,1318550400000,{2D89C167-FB04-467E-8F2A-9468D612A25C},675554,327426.976733625,2288.8582045780277,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",SESW,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020ASESW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,39.91900518,1318550400000,{60D4209A-E79C-4CA6-868F-37BA53B4A4CD},675578,327443.06652148,2288.9139874083767,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",L2,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020L2,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,L,Government Lot,2,L 2,NE,NWNE,L2,39.94 Acres,39.94,39.92277182,1318550400000,{0A1B3A1C-D288-4191-B223-E00C0FD27739},675505,327602.09211035,2289.466059468554,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",SWNE,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020ASWNE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,A,Aliquot Part,SWNE,SWNE,NE,SWNE,,40 Acres,40.0,39.99074665,1318550400000,{CB9A103A-1486-4D2A-89CD-2F9AFD444BE6},675529,328117.966698065,2291.2700627996614,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",NWSE,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020ANWSE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,39.96743195,1318550400000,{F34D8222-142B-4E04-9C2F-C5F4A25140B2},675553,327884.754882735,2290.455072581069,
Harding,7,2,017N,02E,"Lots 1,2,3,4, S2N2, S2",SWSE,639.7,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN020,SD070170N0020E0SN020ASWSE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,02,0,02,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,39.94336044,1318550400000,{CB25E802-3FDD-4053-83FB-7614EC4925CC},675577,327645.339073245,2289.620414867413,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",L3,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040L3,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,L,Government Lot,3,L 3,NW,NENW,L3,40.01 Acres,40.01,40.06784548,1318550400000,{9779F377-DEDC-4ECF-990C-5C5839B85C72},675517,328770.137329335,2293.552407727339,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",SWNE,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ASWNE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,SWNE,SWNE,NE,SWNE,,40 Acres,40.0,40.07750904,1318550400000,{94DB15D9-CA95-4A0C-A0F0-37FA207A4F13},675540,328809.84542433,2293.6869961275747,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",NESW,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ANESW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,40.06333947,1318550400000,{4795667D-7AD4-4C2E-B833-2345F26A5976},675564,328648.93957152,2293.1279318698807,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",SESW,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ASESW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,40.08147435,1318550400000,{7B04369F-D8AB-4275-96DA-104767958C77},675588,328755.6739113,2293.4974398585628,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",L2,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040L2,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,L,Government Lot,2,L 2,NE,NWNE,L2,40.05 Acres,40.05,40.10272329,1318550400000,{671EDB27-9ECB-403A-ABB1-494865814DF2},675515,329058.868459975,2294.559615005946,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",SENW,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ASENW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,SENW,SENW,NW,SENW,,40 Acres,40.0,40.04379362,1318550400000,{398CCEF0-4E71-42E1-816F-8A4A74031380},675538,328530.72676772,2292.717196442317,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",NWSE,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ANWSE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.08065435,1318550400000,{97CD4456-D2C5-4205-A70C-DE123669541B},675562,328793.506406505,2293.6268000954897,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",SWSE,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ASWSE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.06535841,1318550400000,{D8130A23-3A47-4556-9A97-5041ED431887},675587,328626.0621072,2293.042023401608,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",L4,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040L4,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,L,Government Lot,4,L 4,NW,NWNW,L4,39.97 Acres,39.97,40.05106337,1318550400000,{B3C5D3AB-9589-4B62-918F-1F4A351BC1FA},675519,328629.967910845,2293.0634141730143,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",SENE,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ASENE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,SENE,SENE,NE,SENE,,40 Acres,40.0,40.06181321,1318550400000,{5B5A9371-9FBB-498B-BC7D-B445E549AFB3},675541,328683.552559915,2293.2477621959783,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",NWSW,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ANWSW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,40.09498686,1318550400000,{AE35768D-5A5B-4D74-8823-57AFCF4E8A49},675565,328906.08552793,2294.0266500979405,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",SWSW,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ASWSW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,40.11338659,1318550400000,{DAD64D12-B8A9-42ED-B189-305B592DC6A5},675590,329014.85844603,2294.4033449205253,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",L1,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040L1,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,L,Government Lot,1,L 1,NE,NENE,L1,40.09 Acres,40.09,40.12210662,1318550400000,{75733983-E613-4192-A49F-7D89114FCE1E},675514,329220.33982584,2295.126007509605,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",SWNW,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ASWNW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,SWNW,SWNW,NW,SWNW,,40 Acres,40.0,40.06219681,1318550400000,{CBE38B4D-E942-4E79-9209-A83DF640D280},675537,328679.19757338,2293.2377137041008,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",NESE,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ANESE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.04633019,1318550400000,{AC9C5805-FDBA-4513-89ED-8FB13334BB88},675561,328514.45020673,2292.6509130270238,
Harding,7,4,017N,02E,"Lots 1,2,3,4, S2N2, S2",SESE,640.12,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN040,SD070170N0020E0SN040ASESE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,04,0,04,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,40.03115361,1318550400000,{BA89E583-17A9-4E5F-AB88-92ACB3D437A6},675585,328347.98016293,2292.0694613161,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",L4,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030L4,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,L,Government Lot,4,L 4,NW,NWNW,L4,40.1 Acres,40.1,40.13178063,1318550400000,{04F54DDD-CDE4-4647-97B9-DA322BB59C94},675512,329302.18268712,2295.411774099004,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",SWNW,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ASWNW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,SWNW,SWNW,NW,SWNW,,40 Acres,40.0,40.01095861,1318550400000,{D56BCB18-4458-49F9-9977-79044A3ED646},675539,328268.80304037,2291.8012632371256,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",NWSW,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ANWSW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,NWSW,NWSW,SW,NWSW,,40 Acres,40.0,39.9841997,1318550400000,{268CDCCD-2239-4078-B2B7-F720BF216B64},675560,328007.26552934,2290.8822863476066,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",SWSW,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ASWSW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,SWSW,SWSW,SW,SWSW,,40 Acres,40.0,40.00301518,1318550400000,{C78665F3-42CF-4159-B5BF-0247E0826E7E},675584,328119.69938856,2291.274099197786,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",L2,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030L2,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,L,Government Lot,2,L 2,NE,NWNE,L2,40.11 Acres,40.11,40.15369011,1318550400000,{6515F8E2-ACFA-41EA-A0D0-9A04008941F3},675510,329486.99416924,2296.052748934676,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",SWNE,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ASWNE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,SWNE,SWNE,NE,SWNE,,40 Acres,40.0,40.05409394,1318550400000,{C2CB432B-40C8-4022-B6C4-29BC4A367C05},675534,328627.625669105,2293.048913243187,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",NWSE,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ANWSE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,NWSE,NWSE,SE,NWSE,,40 Acres,40.0,40.02754214,1318550400000,{F5583398-00C7-4CEB-9AA3-A27372FABCDD},675558,328367.83572773,2292.1403986123796,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",SWSE,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ASWSE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,SWSE,SWSE,SE,SWSE,,40 Acres,40.0,40.01556645,1318550400000,{2F020F70-F1FA-41E1-AD0C-477353E507AE},675582,328227.58188084,2291.6511244741596,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",L1,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030L1,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,L,Government Lot,1,L 1,NE,NENE,L1,40.12 Acres,40.12,40.15845023,1318550400000,{C2313EC2-CB8A-4E4D-8063-7DDD7654BA82},675508,329528.50555632,2296.198734253064,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",SENE,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ASENE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,SENE,SENE,NE,SENE,,40 Acres,40.0,40.05414245,1318550400000,{100A087C-BDD7-472B-A682-00F7B3D6C22A},675533,328630.487091755,2293.059983582595,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",NESE,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ANESE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,NESE,NESE,SE,NESE,,40 Acres,40.0,40.02414733,1318550400000,{A6B66058-E912-481D-B9E6-B03C2CA4E4E2},675557,328342.39793622,2292.0506875488013,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",SESE,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ASESE,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,SESE,SESE,SE,SESE,,40 Acres,40.0,40.01212105,1318550400000,{83A24F49-A5B2-4135-8549-887C1F9C1645},675581,328201.802555525,2291.560110288906,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",L3,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030L3,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,L,Government Lot,3,L 3,NW,NENW,L3,40.11 Acres,40.11,40.13459793,1318550400000,{5D56C25D-E796-4C22-A852-A0BBF2DF9911},675511,329327.798755125,2295.499476169525,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",SENW,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ASENW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,SENW,SENW,NW,SENW,,40 Acres,40.0,40.00859498,1318550400000,{52F16C97-502B-41EC-8C0E-4921E945DD2A},675535,328251.84813302,2291.7402647749773,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",NESW,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ANESW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,NESW,NESW,SW,NESW,,40 Acres,40.0,39.98313326,1318550400000,{A3318056-CF1E-4FAE-BA59-E5B64C79231E},675559,328001.0439417,2290.8616890361122,
Harding,7,3,017N,02E,"Lots 1,2,3,4, S2N2, S2",SESW,640.44,"DOC, JUVENILE PROGRAMS",SD070170N0020E0,SD070170N0020E0SN030,SD070170N0020E0SN030ASESW,SD,07,Black Hills Meridian,017,0,N,002,0,E,0,BLM Cadastral - MT,17N 2E,SN,Section,03,0,03,A,Aliquot Part,SESW,SESW,SW,SESW,,40 Acres,40.0,40.00224706,1318550400000,{132B79C1-FF2A-4566-8571-47240622404F},675583,328115.88229957,2291.261816585803,
